Date,Stop,In (Sum),Out (Sum),Load max,APC Stops
2023-08-16T19:00:00-05:00,"McHenry & Pond (SW Corner),3",1,4,10,24
2023-08-17T19:00:00-05:00,"McHenry & Pond (SW Corner),3",0,7,10,25
2023-08-13T19:00:00-05:00,"McKinley & Eureka (NW Corner),4",3,1,7,24
2023-08-14T19:00:00-05:00,"McKinley & Eureka (NW Corner),4",5,0,27,24
2023-08-15T19:00:00-05:00,"McKinley & Eureka (NW Corner),4",9,0,34,24
2023-08-16T19:00:00-05:00,"McKinley & Eureka (NW Corner),4",9,0,34,19
2023-08-17T19:00:00-05:00,"McKinley & Eureka (NW Corner),4",13,0,30,22
2023-08-13T19:00:00-05:00,"McKinley & Eureka (SE Corner),2",0,2,10,26
2023-08-14T19:00:00-05:00,"McKinley & Eureka (SE Corner),2",0,2,8,26
2023-08-15T19:00:00-05:00,"McKinley & Eureka (SE Corner),2",0,1,10,26
2023-08-16T19:00:00-05:00,"McKinley & Eureka (SE Corner),2",1,9,12,20
2023-08-17T19:00:00-05:00,"McKinley & Eureka (SE Corner),2",1,10,13,26
2023-08-13T19:00:00-05:00,"McKinley & Harvard (NW Corner),4",0,0,7,24
2023-08-14T19:00:00-05:00,"McKinley & Harvard (NW Corner),4",0,0,27,24
2023-08-15T19:00:00-05:00,"McKinley & Harvard (NW Corner),4",1,1,34,24
2023-08-16T19:00:00-05:00,"McKinley & Harvard (NW Corner),4",0,0,34,18
2023-08-17T19:00:00-05:00,"McKinley & Harvard (NW Corner),4",4,1,30,23
2023-08-13T19:00:00-05:00,"McKinley & Harvard (SE Corner),2",1,0,10,26
2023-08-14T19:00:00-05:00,"McKinley & Harvard (SE Corner),2",2,0,8,26
2023-08-15T19:00:00-05:00,"McKinley & Harvard (SE Corner),2",1,3,10,24
2023-08-16T19:00:00-05:00,"McKinley & Harvard (SE Corner),2",0,0,16,20
2023-08-17T19:00:00-05:00,"McKinley & Harvard (SE Corner),2",0,3,13,26
2023-08-13T19:00:00-05:00,"Meadowbrook Park (West Side),1",0,0,5,6
2023-08-14T19:00:00-05:00,"Meadowbrook Park (West Side),1",0,0,3,6
2023-08-15T19:00:00-05:00,"Meadowbrook Park (West Side),1",0,0,3,7
2023-08-16T19:00:00-05:00,"Meadowbrook Park (West Side),1",0,0,3,6
2023-08-17T19:00:00-05:00,"Meadowbrook Park (West Side),1",0,0,5,6
2023-08-12T19:00:00-05:00,"Meijer Dr. at Meijer (South Side),1",22,42,22,32
2023-08-13T19:00:00-05:00,"Meijer Dr. at Meijer (South Side),1",24,48,16,46
2023-08-14T19:00:00-05:00,"Meijer Dr. at Meijer (South Side),1",32,40,22,47
2023-08-15T19:00:00-05:00,"Meijer Dr. at Meijer (South Side),1",31,48,24,46
2023-08-16T19:00:00-05:00,"Meijer Dr. at Meijer (South Side),1",23,41,21,47
2023-08-17T19:00:00-05:00,"Meijer Dr. at Meijer (South Side),1",26,64,19,56
2023-08-12T19:00:00-05:00,"Meijer Drive & Prospect (NW Corner),4",10,2,22,14
2023-08-13T19:00:00-05:00,"Meijer Drive & Prospect (NW Corner),4",12,0,19,28
2023-08-14T19:00:00-05:00,"Meijer Drive & Prospect (NW Corner),4",11,0,17,29
2023-08-15T19:00:00-05:00,"Meijer Drive & Prospect (NW Corner),4",34,1,19,28
2023-08-16T19:00:00-05:00,"Meijer Drive & Prospect (NW Corner),4",7,0,25,30
2023-08-17T19:00:00-05:00,"Meijer Drive & Prospect (NW Corner),4",23,1,36,32
2023-08-13T19:00:00-05:00,"Mercury & Apollo (NE Far Side),5",0,1,16,8
2023-08-14T19:00:00-05:00,"Mercury & Apollo (NE Far Side),5",0,1,13,8
2023-08-15T19:00:00-05:00,"Mercury & Apollo (NE Far Side),5",0,1,18,9
2023-08-16T19:00:00-05:00,"Mercury & Apollo (NE Far Side),5",0,0,22,8
2023-08-17T19:00:00-05:00,"Mercury & Apollo (NE Far Side),5",0,0,20,8
2023-08-13T19:00:00-05:00,"Mercury & Gemini (NE Corner),1",0,0,16,8
2023-08-14T19:00:00-05:00,"Mercury & Gemini (NE Corner),1",1,0,13,8
2023-08-15T19:00:00-05:00,"Mercury & Gemini (NE Corner),1",0,0,18,9
2023-08-16T19:00:00-05:00,"Mercury & Gemini (NE Corner),1",0,0,22,8
2023-08-17T19:00:00-05:00,"Mercury & Gemini (NE Corner),1",0,0,20,8
2023-08-13T19:00:00-05:00,"Mercury & Gemini (SW Corner),3",0,3,16,8
2023-08-14T19:00:00-05:00,"Mercury & Gemini (SW Corner),3",0,2,13,8
2023-08-15T19:00:00-05:00,"Mercury & Gemini (SW Corner),3",0,5,18,9
